CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
BLR33,hwc-rlc-vehicles-gallery,0
BLR26,real-vehicles-gallery,0
BLR26,hwc-gallery,0
BLR26,hwc-rlc-vehicles-gallery,0
BLR23,hwc-rlc-vehicles-gallery,0
BLR23,hwc-gallery,0
BLR52,racing-gallery,0
BLR52,hwc-gallery,0
BLR52,hwc-rlc-vehicles-gallery,0
BLR27,real-vehicles-gallery,0
BLR27,hwc-gallery,0
BLR27,hwc-rlc-vehicles-gallery,0
BLR21,collector-series-thirteen,0
BLR21,hwc-gallery,0
BLR21,release-series-gallery,0
ZLH02,hwc-load-testing,0
ZLH05,hwc-load-testing,0
ZLH01,hwc-load-testing,0
ZLH04,hwc-load-testing,0
DTW36,collector-accessories,0
DTW36,collector-sale,0
DJX41,other-vehicles,0
DJX41,hw-originals-non-series-cars,0
DJX41,collector-non-series-cars,0
DJX41,collector-sale,0
DJX33,real-vehicles-gallery,0
DJX33,hwc-rlc-vehicles-gallery,0
DJX44,hwc-rlc-vehicles-gallery,0
L2593P,collector-sets-cases,0
BLR49,pop-culture-gallery,0
BLR49,hwc-gallery,0
BLR49,hwc-rlc-vehicles-gallery,0
BLR50,hwc-rlc-vehicles-gallery,0
BLR50,hwc-gallery,0
BLR34,hwc-rlc-vehicles-gallery,0
BLR19,hwc-rlc-vehicles-gallery,0
BLR19,hwc-gallery,0
BLR28,hwc-gallery,0
ZLH07,hwc-load-testing,0
DJX40,racing-gallery,0
DJX40,hwc-gallery,0
DJX40,hwc-rlc-vehicles-gallery,0
L2593F,csr_nla_hwc,0
L2593E,csr_nla_hwc,0
DTH34,csrhwcservice,0
DTH35,hwc-gallery,0
DTH36,hwc-gallery,0
DMJ02,hwc-gallery,0
DMJ03,pop-culture-gallery,0
DMJ03,hwc-gallery,0
DMJ03,hwc-rlc-vehicles-gallery,0
