CatalogEntryUpdate
PartNumber,Type,ParentGroupIdentifier,CurrencyCode,ListPrice,Name,ShortDescription,LongDescription,Thumbnail,FullImage,Buyable,Published,Available,Delete
18667,ItemBean,71,USD,,,,,18667_01,18667_Viewer,0,1,1,0
1867,ItemBean,71,USD,,,,,1867_01,1867_Viewer,0,1,1,0
1868,ItemBean,71,USD,,,,,1868_01,1868_Viewer,0,1,1,0
1869,ItemBean,71,USD,,,,,1869_01,1869_Viewer,0,1,1,0
1870,ItemBean,71,USD,,,,,1870_01,1870_Viewer,0,1,1,0
1871,ItemBean,71,USD,,,,,01871_01,01871_Viewer,0,1,1,0
1871-1969,ItemBean,unassigned,USD,,,,,18711969_01,1871_Viewer,0,1,1,0
1873,ItemBean,71,USD,,,,,1873_01,1873_Viewer,0,1,1,0
1874,ItemBean,71,USD,,,,,1874_01,1874_Viewer,0,1,1,0
1879,ItemBean,71,USD,,,,,1879_01,1879_Viewer,0,1,1,0
1880,ItemBean,71,USD,,,,,1880_01,1880_Viewer,0,1,1,0
1881,ItemBean,71,USD,,,,,1881_01,1881_Viewer,0,1,1,0
1885,ItemBean,71,USD,,,,,1885_01,1885_Viewer,0,1,1,0
18892,ItemBean,71,USD,,,,,18892_01,18892_Viewer,0,1,1,0
18893,ItemBean,71,USD,,,,,18893_01,18893_Viewer,0,1,1,0
18894,ItemBean,unassigned,USD,,,,,18894_01,18894_Viewer,0,1,1,0
18941,ItemBean,71,USD,,,,,18941_01,18941_Viewer,0,1,1,0
18976,ItemBean,71,USD,,,,,18976_01,18976_Viewer,0,1,1,0
18ADOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
1900,ItemBean,71,USD,,,,,1900_01,1900_Viewer,0,1,1,0
1901,ItemBean,71,USD,,,,,1901_01,1901_Viewer,0,1,1,0
1902,ItemBean,71,USD,,,,,1902_01,1902_Viewer,0,1,1,0
1903,ItemBean,71,USD,,,,,1903_01,1903_Viewer,0,1,1,0
1904,ItemBean,71,USD,,,,,1904_01,1904_Viewer,0,1,1,0
1905,ItemBean,71,USD,,,,,1905_01,1905_Viewer,0,1,1,0
1906,ItemBean,71,USD,,,,,1906_01,1906_Viewer,0,1,1,0
1907,ItemBean,71,USD,,,,,1907_01,1907_Viewer,0,1,1,0
1908,ItemBean,71,USD,,,,,1908_01,1908_Viewer,0,1,1,0
1909,ItemBean,71,USD,,,,,1909_01,1909_Viewer,0,1,1,0
1910,ItemBean,71,USD,,,,,1910_01,1910_Viewer,0,1,1,0
1911,ItemBean,71,USD,,,,,1911_01,1911_Viewer,0,1,1,0
1912,ItemBean,71,USD,,,,,1912_01,1912_Viewer,0,1,1,0
1913,ItemBean,71,USD,,,,,1913_01,1913_Viewer,0,1,1,0
1914,ItemBean,71,USD,,,,,1914_01,1914_Viewer,0,1,1,0
1915,ItemBean,71,USD,,,,,1915_01,1915_Viewer,0,1,1,0
1916,ItemBean,71,USD,,,,,1916_01,1916_Viewer,0,1,1,0
1916-1965,ItemBean,unassigned,USD,,,,,19161965_01,1916-1965_Viewer,0,1,1,0
1917,ItemBean,71,USD,,,,,01917_01,01917_Viewer,0,1,1,0
1917-1965,ItemBean,unassigned,USD,,,,,19171965_01,1917-1965_Viewer,0,1,1,0
1918,ItemBean,71,USD,,,,,1918_01,1918_Viewer,0,1,1,0
1919,ItemBean,71,USD,,,,,1919_01,1919_Viewer,0,1,1,0
1920,ItemBean,71,USD,,,,,1920_01,1920_Viewer,0,1,1,0
1921,ItemBean,71,USD,,,,,1921_01,1921_Viewer,0,1,1,0
1922,ItemBean,71,USD,,,,,1922_01,1922_Viewer,0,1,1,0
1924,ItemBean,71,USD,,,,,1924_01,1924_Viewer,0,1,1,0
1925,ItemBean,71,USD,,,,,1925_01,1925_Viewer,0,1,1,0
1926,ItemBean,71,USD,,,,,1926_01,1926_Viewer,0,1,1,0
1928,ItemBean,71,USD,,,,,1928_01,1928_Viewer,0,1,1,0
1929,ItemBean,71,USD,,,,,1929_01,1929_Viewer,0,1,1,0
1930,ItemBean,71,USD,,,,,1930_01,1930_Viewer,0,1,1,0
1932,ItemBean,71,USD,,,,,1932_01,1932_Viewer,0,1,1,0
1933,ItemBean,71,USD,,,,,1933_01,1933_Viewer,0,1,1,0
1934,ItemBean,71,USD,,,,,1934_01,1934_Viewer,0,1,1,0
1935,ItemBean,71,USD,,,,,1935_01,1935_Viewer,0,1,1,0
1936,ItemBean,71,USD,,,,,1936_01,1936_Viewer,0,1,1,0
19360,ItemBean,unassigned,USD,,,,,19360_01,19360_Viewer,0,1,1,0
19361,ItemBean,unassigned,USD,,,,,19361_01,19361_Viewer,0,1,1,0
19363,ItemBean,unassigned,USD,,,,,19363_01,19363_Viewer,0,1,1,0
19364,ItemBean,unassigned,USD,,,,,19364_01,19364_Viewer,0,1,1,0
19365,ItemBean,unassigned,USD,,,,,19365_01,19365_Viewer,0,1,1,0
19366,ItemBean,unassigned,USD,,,,,19366_01,19366_Viewer,0,1,1,0
19367,ItemBean,unassigned,USD,,,,,19367_01,19367_Viewer,0,1,1,0
1938,ItemBean,71,USD,,,,,1938_01,1938_Viewer,0,1,1,0
1939,ItemBean,71,USD,,,,,1939_01,1939_Viewer,0,1,1,0
1940,ItemBean,71,USD,,,,,1940_01,1940_Viewer,0,1,1,0
1941,ItemBean,71,USD,,,,,1941_01,1941_Viewer,0,1,1,0
1942,ItemBean,71,USD,,,,,1942_01,1942_Viewer,0,1,1,0
19429,ItemBean,unassigned,USD,,,,,19429_01,19429_Viewer,0,1,1,0
1943,ItemBean,71,USD,,,,,1943_01,1943_Viewer,0,1,1,0
19430,ItemBean,unassigned,USD,,,,,19430_01,19430_Viewer,0,1,1,0
19431,ItemBean,unassigned,USD,,,,,19431_01,19431_Viewer,0,1,1,0
19433,ItemBean,unassigned,USD,,,,,19433_01,19433_Viewer,0,1,1,0
1944,ItemBean,71,USD,,,,,1944_01,1944_Viewer,0,1,1,0
1945,ItemBean,71,USD,,,,,1945_01,1945_Viewer,0,1,1,0
1946,ItemBean,71,USD,,,,,1946_01,1946_Viewer,0,1,1,0
1947,ItemBean,71,USD,,,,,1947_01,1947_Viewer,0,1,1,0
1948,ItemBean,71,USD,,,,,1948_01,1948_Viewer,0,1,1,0
1949,ItemBean,71,USD,,,,,1949_01,1949_Viewer,0,1,1,0
1955,ItemBean,71,USD,,,,,1955_01,1955_Viewer,0,1,1,0
1957,ItemBean,71,USD,,,,,1957_01,1957_Viewer,0,1,1,0
1958,ItemBean,71,USD,,,,,1958_01,1958_Viewer,0,1,1,0
1959,ItemBean,71,USD,,,,,1959_01,1959_Viewer,0,1,1,0
1960,ItemBean,71,USD,,,,,1960_01,1960_Viewer,0,1,1,0
19630,ItemBean,unassigned,USD,,,,,19630_01,19630_Viewer,0,1,1,0
19631,ItemBean,unassigned,USD,,,,,19631_01,19631_Viewer,0,1,1,0
19632,ItemBean,unassigned,USD,,,,,19632_01,19632_Viewer,0,1,1,0
19633,ItemBean,unassigned,USD,,,,,19633_01,19633_Viewer,0,1,1,0
1966,ItemBean,71,USD,,,,,1966_01,1966_Viewer,0,1,1,0
1967,ItemBean,71,USD,,,,,1967_01,1967_Viewer,0,1,1,0
1968,ItemBean,71,USD,,,,,1968_01,1968_Viewer,0,1,1,0
19739,ItemBean,unassigned,USD,,,,,19739_01,19739_Viewer,0,1,1,0
1975,ItemBean,71,USD,,,,,1975_01,1975_Viewer,0,1,1,0
19772,ItemBean,unassigned,USD,,,,,19772_01,19772_Viewer,0,1,1,0
19788,ItemBean,unassigned,USD,,,,,19788_01,19788_Viewer,0,1,1,0
19791,ItemBean,unassigned,USD,,,,,19791_01,19791_Viewer,0,1,1,0
19816,ItemBean,unassigned,USD,,,,,19816_01,19816_Viewer,0,1,1,0
19847,ItemBean,unassigned,USD,,,,,19847_01,19847_Viewer,0,1,1,0
19848,ItemBean,unassigned,USD,,,,,19848_01,19848_Viewer,0,1,1,0
19DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
1DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
20038,ItemBean,unassigned,USD,,,,,20038_01,20038_Viewer,0,1,1,0
20128,ItemBean,unassigned,USD,,,,,20128_01,20128_Viewer,0,1,1,0
20186,ItemBean,unassigned,USD,,,,,20186_01,20186_Viewer,0,1,1,0
20200,ItemBean,unassigned,USD,,,,,20200_01,20200_Viewer,0,1,1,0
20201,ItemBean,unassigned,USD,,,,,20201_01,20201_Viewer,0,1,1,0
20204,ItemBean,unassigned,USD,,,,,20204_01,20204_Viewer,0,1,1,0
20330,ItemBean,unassigned,USD,,,,,20330_01,20330_Viewer,0,1,1,0
20355,ItemBean,unassigned,USD,,,,,20355_01,20355_Viewer,0,1,1,0
20376,ItemBean,unassigned,USD,,,,,20376_01,20376_Viewer,0,1,1,0
20377,ItemBean,unassigned,USD,,,,,20377_01,20377_Viewer,0,1,1,0
20416,ItemBean,unassigned,USD,,,,,20416_01,20416_Viewer,0,1,1,0
20441,ItemBean,unassigned,USD,,,,,20441_01,20441_Viewer,0,1,1,0
20442,ItemBean,unassigned,USD,,,,,20442_01,20442_Viewer,0,1,1,0
2050,ItemBean,71,USD,,,,,2050_01,2050_Viewer,0,1,1,0
2051,ItemBean,71,USD,,,,,2051_01,2051_Viewer,0,1,1,0
2052,ItemBean,71,USD,,,,,2052_01,2052_Viewer,0,1,1,0
2053,ItemBean,71,USD,,,,,2053_01,2053_Viewer,0,1,1,0
2054,ItemBean,71,USD,,,,,2054_01,2054_Viewer,0,1,1,0
20544,ItemBean,unassigned,USD,,,,,20544_01,20544_Viewer,0,1,1,0
2055,ItemBean,71,USD,,,,,2055_01,2055_Viewer,0,1,1,0
20551,ItemBean,unassigned,USD,,,,,20551_01,20551_Viewer,0,1,1,0
2056,ItemBean,71,USD,,,,,2056_01,2056_Viewer,0,1,1,0
2057,ItemBean,71,USD,,,,,2057_01,2057_Viewer,0,1,1,0
2058,ItemBean,71,USD,,,,,2058_01,2058_Viewer,0,1,1,0
2059,ItemBean,71,USD,,,,,2059_01,2059_Viewer,0,1,1,0
2060,ItemBean,71,USD,,,,,2060_01,2060_Viewer,0,1,1,0
2061,ItemBean,71,USD,,,,,2061_01,2061_Viewer,0,1,1,0
2062,ItemBean,71,USD,,,,,2062_01,2062_Viewer,0,1,1,0
20647,ItemBean,unassigned,USD,,,,,20647_01,20647_Viewer,0,1,1,0
20648,ItemBean,unassigned,USD,,,,,20648_01,20648_Viewer,0,1,1,0
20662,ItemBean,unassigned,USD,,,,,20662_01,20662_Viewer,0,1,1,0
20665,ItemBean,unassigned,USD,,,,,20665_01,20665_Viewer,0,1,1,0
20851,ItemBean,unassigned,USD,,,,,20851_01,20851_Viewer,0,1,1,0
20866,ItemBean,unassigned,USD,,,,,20866_01,20866_Viewer,0,1,1,0
20929,ItemBean,unassigned,USD,,,,,20929_01,20929_Viewer,0,1,1,0
20983,ItemBean,unassigned,USD,,,,,20983_01,20983_Viewer,0,1,1,0
20DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
21128,ItemBean,unassigned,USD,,,,,21128_01,21128_Viewer,0,1,1,0
21130,ItemBean,unassigned,USD,,,,,21130_01,21130_Viewer,0,1,1,0
21268,ItemBean,unassigned,USD,,,,,21268_01,21268_Viewer,0,1,1,0
21295,ItemBean,unassigned,USD,,,,,21295_01,21295_Viewer,0,1,1,0
21384,ItemBean,unassigned,USD,,,,,21384_01,21384_Viewer,0,1,1,0
21414,ItemBean,unassigned,USD,,,,,21414_01,21414_Viewer,0,1,1,0
21506,ItemBean,unassigned,USD,,,,,21506_01,21506_Viewer,0,1,1,0
21507,ItemBean,unassigned,USD,,,,,21507_01,21507_Viewer,0,1,1,0
21509,ItemBean,unassigned,USD,,,,,21509_01,21509_Viewer,0,1,1,0
21510,ItemBean,unassigned,USD,,,,,21510_01,21510_Viewer,0,1,1,0
21531,ItemBean,unassigned,USD,,,,,21531_01,21531_Viewer,0,1,1,0
21553,ItemBean,unassigned,USD,,,,,21553_01,21553_Viewer,0,1,1,0
21740,ItemBean,unassigned,USD,,,,,21740_01,21740_Viewer,0,1,1,0
21911,ItemBean,unassigned,USD,,,,,21911_01,21911_Viewer,0,1,1,0
21912,ItemBean,unassigned,USD,,,,,21912_01,21912_Viewer,0,1,1,0
21915,ItemBean,unassigned,USD,,,,,21915_01,21915_Viewer,0,1,1,0
21923,ItemBean,unassigned,USD,,,,,21923_01,21923_Viewer,0,1,1,0
21DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
22044,ItemBean,unassigned,USD,,,,,22044_01,22044_Viewer,0,1,1,0
2207,ItemBean,71,USD,,,,,2207_01,2207_Viewer,0,1,1,0
2210,ItemBean,71,USD,,,,,221001,2210_Viewer,0,1,1,0
2211,ItemBean,71,USD,,,,,2211_01,2211_Viewer,0,1,1,0
22162,ItemBean,unassigned,USD,,,,,22162_01,22162_Viewer,0,1,1,0
2217,ItemBean,71,USD,,,,,2217_01,2217_Viewer,0,1,1,0
2218,ItemBean,71,USD,,,,,2218_01,2218_Viewer,0,1,1,0
2219,ItemBean,71,USD,,,,,2219_01,2219_Viewer,0,1,1,0
2220,ItemBean,71,USD,,,,,2220_01,2220_Viewer,0,1,1,0
22202,ItemBean,unassigned,USD,,,,,22202_01,22202_Viewer,0,1,1,0
22205,ItemBean,unassigned,USD,,,,,22205_01,22205_Viewer,0,1,1,0
2221,ItemBean,71,USD,,,,,2221_01,2221_Viewer,0,1,1,0
2222,ItemBean,71,USD,,,,,2222_01,2222_Viewer,0,1,1,0
2223,ItemBean,71,USD,,,,,2223_01,2223_Viewer,0,1,1,0
22236,ItemBean,unassigned,USD,,,,,22236_01,22236_Viewer,0,1,1,0
2224,ItemBean,71,USD,,,,,2224_01,2224_Viewer,0,1,1,0
2225,ItemBean,71,USD,,,,,2225_01,2225_Viewer,0,1,1,0
22255,ItemBean,unassigned,USD,,,,,22255_01,22255_Viewer,0,1,1,0
22256,ItemBean,unassigned,USD,,,,,22256_01,22256_Viewer,0,1,1,0
22257,ItemBean,unassigned,USD,,,,,22257_01,22257_Viewer,0,1,1,0
22258,ItemBean,unassigned,USD,,,,,22258_01,22258_Viewer,0,1,1,0
2226,ItemBean,71,USD,,,,,2226_01,2226_Viewer,0,1,1,0
2227,ItemBean,71,USD,,,,,2227_01,2227_Viewer,0,1,1,0
2228,ItemBean,71,USD,,,,,2228_01,2228_Viewer,0,1,1,0
2229,ItemBean,71,USD,,,,,2229_01,2229_Viewer,0,1,1,0
2230,ItemBean,71,USD,,,,,2230_01,2230_Viewer,0,1,1,0
22306,ItemBean,unassigned,USD,,,,,22306_01,22306_Viewer,0,1,1,0
2231,ItemBean,71,USD,,,,,2231_01,2231_Viewer,0,1,1,0
2232,ItemBean,71,USD,,,,,2232_01,2232_Viewer,0,1,1,0
2233,ItemBean,71,USD,,,,,2233_01,2233_Viewer,0,1,1,0
22337,ItemBean,unassigned,USD,,,,,22337_01,22337_Viewer,0,1,1,0
2234,ItemBean,71,USD,,,,,2234_01,2234_Viewer,0,1,1,0
2235,ItemBean,71,USD,,,,,2235_01,2235_Viewer,0,1,1,0
2236,ItemBean,71,USD,,,,,2236_01,2236_Viewer,0,1,1,0
2237,ItemBean,71,USD,,,,,2237_01,2237_Viewer,0,1,1,0
2238,ItemBean,71,USD,,,,,2238_01,2238_Viewer,0,1,1,0
2239,ItemBean,71,USD,,,,,2239_01,2239_Viewer,0,1,1,0
2240,ItemBean,71,USD,,,,,2240_01,2240_Viewer,0,1,1,0
2241,ItemBean,71,USD,,,,,2241_01,2241_Viewer,0,1,1,0
2242,ItemBean,71,USD,,,,,2242_01,2242_Viewer,0,1,1,0
2243,ItemBean,71,USD,,,,,2243_01,2243_Viewer,0,1,1,0
2252,ItemBean,71,USD,,,,,2252_01,2252_Viewer,0,1,1,0
2256,ItemBean,71,USD,,,,,02256_01,02256_Viewer,0,1,1,0
22831,ItemBean,unassigned,USD,,,,,22831_01,22831_Viewer,0,1,1,0
22832,ItemBean,unassigned,USD,,,,,22832_01,22832_Viewer,0,1,1,0
22833,ItemBean,unassigned,USD,,,,,22833_01,22833_Viewer,0,1,1,0
22834,ItemBean,unassigned,USD,,,,,22834_01,22834_Viewer,0,1,1,0
22836,ItemBean,unassigned,USD,,,,,22836_01,22836_Viewer,0,1,1,0
22953,ItemBean,unassigned,USD,,,,,22953_01,22953_Viewer,0,1,1,0
22954,ItemBean,unassigned,USD,,,,,22954_01,22954_Viewer,0,1,1,0
22957,ItemBean,unassigned,USD,,,,,22957_01,22957_Viewer,0,1,1,0
22DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
2300,ProductBean,71,USD,,,,,2300_01,2300_Viewer,0,1,1,0
2301,ItemBean,71,USD,,,,,2301_01,2301_Viewer,0,1,1,0
2302,ItemBean,71,USD,,,,,2302_01,2302_Viewer,0,1,1,0
23027,ItemBean,unassigned,USD,,,,,23027_01,23027_Viewer,0,1,1,0
2303,ItemBean,71,USD,,,,,2303_01,2303_Viewer,0,1,1,0
2304,ItemBean,71,USD,,,,,2304_01,2304_Viewer,0,1,1,0
23041,ItemBean,unassigned,USD,,,,,23041_01,23041_Viewer,0,1,1,0
2305,ProductBean,71,USD,,,,,2305_01,2305_Viewer,0,1,1,0
2306,ProductBean,71,USD,,,,,2306_01,2306_Viewer,0,1,1,0
2307,ItemBean,71,USD,,,,,2307_01,2307_Viewer,0,1,1,0
23205,ItemBean,unassigned,USD,,,,,23205_01,23205_Viewer,0,1,1,0
23258,ItemBean,unassigned,USD,,,,,23258_01,23258_Viewer,0,1,1,0
23276,ItemBean,unassigned,USD,,,,,23276_01,23276_Viewer,0,1,1,0
23288,ItemBean,unassigned,USD,,,,,23288_01,23288_Viewer,0,1,1,0
23420,ItemBean,unassigned,USD,,,,,23420_01,23420_Viewer,0,1,1,0
23451,ItemBean,unassigned,USD,,,,,23451_01,23451_Viewer,0,1,1,0
23478,ItemBean,unassigned,USD,,,,,23478_01,23478_Viewer,0,1,1,0
23495,ItemBean,unassigned,USD,,,,,23495_01,23495_Viewer,0,1,1,0
23498,ItemBean,unassigned,USD,,,,,23498_01,23498_Viewer,0,1,1,0
23499,ItemBean,unassigned,USD,,,,,23499_01,23499_Viewer,0,1,1,0
23595,ItemBean,unassigned,USD,,,,,23595_01,23595_Viewer,0,1,1,0
23877,ItemBean,unassigned,USD,,,,,ImageUnavailable,NoImage_Viewer,0,1,1,0
23880,ItemBean,unassigned,USD,,,,,23880_01,23880_Viewer,0,1,1,0
23881,ItemBean,unassigned,USD,,,,,23881_01,23881_Viewer,0,1,1,0
23882,ItemBean,unassigned,USD,,,,,23882_01,23882_Viewer,0,1,1,0
23883,ItemBean,unassigned,USD,,,,,23883_01,23883_Viewer,0,1,1,0
23884,ItemBean,unassigned,USD,,,,,23884_01,23884_Viewer,0,1,1,0
23934,ItemBean,unassigned,USD,,,,,23934_01,23934_Viewer,0,1,1,0
2396,ItemBean,71,USD,,,,,02396_01,02396_Viewer,0,1,1,0
23995,ItemBean,unassigned,USD,,,,,23995_01,23995_Viewer,0,1,1,0
23DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
24154,ItemBean,unassigned,USD,,,,,24154_01,24154_Viewer,0,1,1,0
2422,ItemBean,71,USD,,,,,2422_01,2422_Viewer,0,1,1,0
24240,ItemBean,unassigned,USD,,,,,24240_01,24240_Viewer,0,1,1,0
24241,ItemBean,unassigned,USD,,,,,24241_01,24241_Viewer,0,1,1,0
24252,ItemBean,unassigned,USD,,,,,24252_01,24252_Viewer,0,1,1,0
24471,ItemBean,unassigned,USD,,,,,24471_01,24471_Viewer,0,1,1,0
24472,ItemBean,unassigned,USD,,,,,24472_01,24472_Viewer,0,1,1,0
24473,ItemBean,unassigned,USD,,,,,24473_01,24473_Viewer,0,1,1,0
24501,ItemBean,unassigned,USD,,,,,24501_01,24501_Viewer,0,1,1,0
24505,ItemBean,unassigned,USD,,,,,24505_01,24505_Viewer,0,1,1,0
24635,ItemBean,unassigned,USD,,,,,24635_01,24635_Viewer,0,1,1,0
24636,ItemBean,unassigned,USD,,,,,24636_01,24636_Viewer,0,1,1,0
24637,ItemBean,unassigned,USD,,,,,24637_01,24637_Viewer,0,1,1,0
24638,ItemBean,unassigned,USD,,,,,24638_01,24638_Viewer,0,1,1,0
24639,ItemBean,unassigned,USD,,,,,24639_01,24639_Viewer,0,1,1,0
24667,ItemBean,unassigned,USD,,,,,24667_01,24667_Viewer,0,1,1,0
24668,ItemBean,unassigned,USD,,,,,24668_01,24668_Viewer,0,1,1,0
24669,ItemBean,unassigned,USD,,,,,24669_01,24669_Viewer,0,1,1,0
24671,ItemBean,unassigned,USD,,,,,24671_01,24671_Viewer,0,1,1,0
24672,ItemBean,unassigned,USD,,,,,24672_01,24672_Viewer,0,1,1,0
24673,ItemBean,unassigned,USD,,,,,24673_01,24673_Viewer,0,1,1,0
2480,ItemBean,71,USD,,,,,2480_01,2480_Viewer,0,1,1,0
2481,ItemBean,71,USD,,,,,2481_01,2481_Viewer,0,1,1,0
2482,ItemBean,71,USD,,,,,2482_01,2482_Viewer,0,1,1,0
24930,ItemBean,unassigned,USD,,,,,24930_01,24930_Viewer,0,1,1,0
24994,ItemBean,unassigned,USD,,,,,24994_01,24994_Viewer,0,1,1,0
24998,ItemBean,unassigned,USD,,,,,24998_01,24998_Viewer,0,1,1,0
24DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
2550,ItemBean,71,USD,,,,,2550_01,2550_Viewer,0,1,1,0
25504,ItemBean,unassigned,USD,,,,,25504_01,25504_Viewer,0,1,1,0
25507,ItemBean,unassigned,USD,,,,,25507_01,25507_Viewer,0,1,1,0
2551,ItemBean,71,USD,,,,,2551_01,2551_Viewer,0,1,1,0
2552,ItemBean,71,USD,,,,,2552_01,2552_Viewer,0,1,1,0
25525,ItemBean,unassigned,USD,,,,,25525_01,25525_Viewer,0,1,1,0
25526,ItemBean,unassigned,USD,,,,,25526_01,25526_Viewer,0,1,1,0
25527,ItemBean,unassigned,USD,,,,,25527_01,25527_Viewer,0,1,1,0
2553,ItemBean,71,USD,,,,,2553_01,2553_Viewer,0,1,1,0
2554,ItemBean,71,USD,,,,,2554_01,2554_Viewer,0,1,1,0
2555,ItemBean,71,USD,,,,,2555_01,2555_Viewer,0,1,1,0
2556,ItemBean,71,USD,,,,,2556_01,2556_Viewer,0,1,1,0
2557,ItemBean,71,USD,,,,,2557_01,2557_Viewer,0,1,1,0
2558,ItemBean,71,USD,,,,,2558_01,2558_Viewer,0,1,1,0
2559,ItemBean,71,USD,,,,,2559_01,2559_Viewer,0,1,1,0
2560,ItemBean,71,USD,,,,,2560_01,2560_Viewer,0,1,1,0
2561,ItemBean,71,USD,,,,,2561_01,2561_Viewer,0,1,1,0
2562,ItemBean,71,USD,,,,,2562_01,2562_Viewer,0,1,1,0
2563,ItemBean,71,USD,,,,,2563_01,2563_Viewer,0,1,1,0
25636,ItemBean,unassigned,USD,,,,,25636_01,25636_Viewer,0,1,1,0
25637,ItemBean,unassigned,USD,,,,,25637_01,25637_Viewer,0,1,1,0
25638,ItemBean,unassigned,USD,,,,,25638_01,25638_Viewer,0,1,1,0
25639,ItemBean,unassigned,USD,,,,,25639_01,25639_Viewer,0,1,1,0
2564,ItemBean,71,USD,,,,,2564_01,2564_Viewer,0,1,1,0
25641,ItemBean,unassigned,USD,,,,,25641_01,25641_Viewer,0,1,1,0
25642,ItemBean,unassigned,USD,,,,,25642_01,25642_Viewer,0,1,1,0
25644,ItemBean,unassigned,USD,,,,,25644_01,25644_Viewer,0,1,1,0
2565,ItemBean,71,USD,,,,,2565_01,2565_Viewer,0,1,1,0
25678,ItemBean,unassigned,USD,,,,,25678_01,25678_Viewer,0,1,1,0
25680,ItemBean,unassigned,USD,,,,,25680_01,25680_Viewer,0,1,1,0
2579,ItemBean,71,USD,,,,,2579_01,2579_Viewer,0,1,1,0
25792,ItemBean,unassigned,USD,,,,,25792_01,25792_Viewer,0,1,1,0
2580,ItemBean,71,USD,,,,,2580_01,2580_Viewer,0,1,1,0
2583,ItemBean,71,USD,,,,,2583_01,2583_Viewer,0,1,1,0
25859,ItemBean,unassigned,USD,,,,,25859_01,25859_Viewer,0,1,1,0
2586,ItemBean,71,USD,,,,,2586_01,2586_Viewer,0,1,1,0
25871,ItemBean,unassigned,USD,,,,,25871_01,25871_Viewer,0,1,1,0
2597,ItemBean,71,USD,,,,,2597_01,2597_Viewer,0,1,1,0
2598,ItemBean,71,USD,,,,,2598_01,2598_Viewer,0,1,1,0
25DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
26068,ItemBean,unassigned,USD,,,,,26068_01,26068_Viewer,0,1,1,0
26069,ItemBean,unassigned,USD,,,,,26069_01,26069_Viewer,0,1,1,0
26302,ItemBean,unassigned,USD,,,,,26302_01,26302_Viewer,0,1,1,0
26327,ItemBean,unassigned,USD,,,,,26327_01,26327_Viewer,0,1,1,0
2641,ItemBean,71,USD,,,,,02641_01,02641_Viewer,0,1,1,0
26419,ItemBean,unassigned,USD,,,,,26419_01,26419_Viewer,0,1,1,0
2667,ItemBean,71,USD,,,,,2667_01,2667_Viewer,0,1,1,0
2668,ItemBean,71,USD,,,,,2668_01,2668_Viewer,0,1,1,0
2670,ItemBean,71,USD,,,,,2670_01,2670_Viewer,0,1,1,0
2671,ItemBean,71,USD,,,,,2671_01,2671_Viewer,0,1,1,0
2683,ItemBean,71,USD,,,,,2683_01,2683_Viewer,0,1,1,0
26834,ItemBean,unassigned,USD,,,,,26834_01,26834_Viewer,0,1,1,0
26835,ItemBean,unassigned,USD,,,,,26835_01,26835_Viewer,0,1,1,0
26836,ItemBean,unassigned,USD,,,,,26836_01,26836_Viewer,0,1,1,0
26914,ItemBean,unassigned,USD,,,,,26914_01,26914_Viewer,0,1,1,0
26925,ItemBean,unassigned,USD,,,,,26925_01,26925_Viewer,0,1,1,0
26926,ItemBean,unassigned,USD,,,,,26926_01,26926_Viewer,0,1,1,0
26927,ItemBean,unassigned,USD,,,,,26927_01,26927_Viewer,0,1,1,0
26928,ItemBean,unassigned,USD,,,,,26928_01,26928_Viewer,0,1,1,0
26929,ItemBean,unassigned,USD,,,,,26929_01,26929_Viewer,0,1,1,0
26930,ItemBean,unassigned,USD,,,,,26930_01,26930_Viewer,0,1,1,0
26931,ItemBean,unassigned,USD,,,,,26931_01,26931_Viewer,0,1,1,0
26932,ItemBean,unassigned,USD,,,,,26932_01,26932_Viewer,0,1,1,0
26933,ItemBean,unassigned,USD,,,,,26933_01,26933_Viewer,0,1,1,0
26934,ItemBean,unassigned,USD,,,,,26934_01,26934_Viewer,0,1,1,0
26935,ItemBean,unassigned,USD,,,,,26935_01,26935_Viewer,0,1,1,0
2696,ItemBean,71,USD,,,,,02696_01,02696_Viewer,0,1,1,0
26980,ItemBean,unassigned,USD,,,,,26980_01,26980_Viewer,0,1,1,0
26DOLLHOSP,ItemBean,00,USD,0,,,,,,1,1,1,0
27028,ItemBean,unassigned,USD,,,,,27028_01,27028_Viewer,0,1,1,0
2703,ItemBean,71,USD,,,,,02703_01,02703_Viewer,0,1,1,0
2704,ItemBean,71,USD,,,,,02704_01,02704_Viewer,0,1,1,0
27276,ItemBean,unassigned,USD,,,,,27276_01,27276_Viewer,0,1,1,0
27286,ItemBean,unassigned,USD,,,,,27286_01,27286_Viewer,0,1,1,0
27287,ItemBean,unassigned,USD,,,,,27287_01,27287_Viewer,0,1,1,0
27409,ItemBean,unassigned,USD,,,,,27409_01,27409_Viewer,0,1,1,0
27410,ItemBean,unassigned,USD,,,,,27410_01,27410_Viewer,0,1,1,0
