CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
Y0228,HWMatchbox,0
Y0228,HWGirls,0
Y0228,HWCategory,0
Y0228,HWBrand,0
Y0228,HWAges,0
Y0228,HWActionFigues,0
Y0228,HW3plus,0
Y0230,HWVehicles,0
Y0230,HWGirls,0
Y0230,HWDisneyCars,0
Y0230,HWCategory,0
Y0230,HWBrand,0
Y0230,HWAges,0
Y0230,HW8plus,0
Y1173,HWVehicles,0
Y1173,HWGirls,0
Y1173,HWCategory,0
Y1173,HWBrand,0
Y1173,HWBarbie,0
Y1173,HWAges,0
Y1173,HW3plus,0
Y5910,HWVehicles,0
Y5910,HWMonsterHigh,0
Y5910,HWGirls,0
Y5910,HWCategory,0
Y5910,HWBrand,0
Y5910,HWAges,0
Y5910,HW3plus,0
Y7445,HWVehicles,0
Y7445,HWDisneyCars,0
Y7445,HWCategory,0
Y7445,HWBrand,0
Y7445,HWBoys,0
Y7445,HWAges,0
Y7445,HW4to5,0
Y7450,HWMonsterHigh,0
Y7450,HWGirls,0
Y7450,HWDolls,0
Y7450,HWCategory,0
Y7450,HWBrand,0
Y7450,HWAges,0
Y7450,HW6to7,0
Y7496,HWVehicles,0
Y7496,HWGirls,0
Y7496,HWEverAfterHigh,0
Y7496,HWCategory,0
Y7496,HWBrand,0
Y7496,HWAges,0
Y7496,HW8plus,0
Y7501,HWMatchbox,0
Y7501,HWGirls,0
Y7501,HWCategory,0
Y7501,HWBrand,0
Y7501,HWAges,0
Y7501,HWActionFigues,0
Y7501,HW6to7,0
Y8845,HWVehicles,0
Y8845,HWGirls,0
Y8845,HWEverAfterHigh,0
Y8845,HWCategory,0
Y8845,HWBrand,0
Y8845,HWAges,0
Y8845,HW3plus,0
Y9347,HWVehicles,0
Y9347,HWMatchbox,0
Y9347,HWCategory,0
Y9347,HWBrand,0
Y9347,HWBoys,0
Y9347,HWAges,0
Y9347,HW4to5,0
Y0787,HWVehicles,0
Y0787,HWGirls,0
Y0787,HWEverAfterHigh,0
Y0787,HWCategory,0
Y0787,HWBrand,0
Y0787,HWAges,0
Y0787,HW4to5,0
Y0819,HWEverAfterHigh,0
Y0819,HWDolls,0
Y0819,HWCategory,0
Y0819,HWBrand,0
Y0819,HWBoys,0
Y0819,HWAges,0
Y0819,HW8plus,0
Y0825,HWGirls,0
Y0825,HWEverAfterHigh,0
Y0825,HWDolls,0
Y0825,HWCategory,0
Y0825,HWBrand,0
Y0825,HWAges,0
Y0825,HW4to5,0
Y0826,HWVehicles,0
Y0826,HWEverAfterHigh,0
Y0826,HWCategory,0
Y0826,HWBrand,0
Y0826,HWBoys,0
Y0826,HWAges,0
Y0826,HW4to5,0
Y5891,HWGirls,0
Y5891,HWDolls,0
Y5891,HWDisneyCars,0
Y5891,HWCategory,0
Y5891,HWBrand,0
Y5891,HWAges,0
Y5891,HW8plus,0
Y5892,HWGirls,0
Y5892,HWCategory,0
Y5892,HWBrand,0
Y5892,HWBarbie,0
Y5892,HWAges,0
Y5892,HWActionFigues,0
Y5892,HW6to7,0
Y5902,HWMonsterHigh,0
Y5902,HWCategory,0
Y5902,HWBrand,0
Y5902,HWBoys,0
